n,trial_index,total_s,read_s,compute_s,write_s
1000,155,0.004815324,0.001151274,0.003614337,4.4383e-05
1000,156,0.004920079,0.001142562,0.003720014,5.2685e-05
1000,157,0.005483108,0.001749052,0.003682909,4.6125e-05
1000,158,0.004883076,0.001183459,0.003658104,3.5978e-05
1000,159,0.004877541,0.001093362,0.003725242,5.2274e-05
1000,160,0.004914338,0.001133337,0.003733031,4.2537e-05
1000,161,0.004836336,0.001128622,0.003654824,4.6842e-05
1000,162,0.005275238,0.001577569,0.003642422,5.0327e-05
1000,163,0.004810096,0.001098282,0.003667842,3.9052e-05
1000,164,0.005135532,0.00153616,0.003557347,3.7104e-05
1000,165,0.004753414,0.001221794,0.003479551,4.6125e-05
1000,166,0.005118619,0.001552662,0.00351194,4.9302e-05
1000,167,0.005071368,0.001499671,0.003518807,4.797e-05
1000,168,0.004948163,0.001407626,0.003485085,5.0019e-05
1000,169,0.004666597,0.001026943,0.003585842,4.9097e-05
1000,170,0.004983321,0.0010949,0.003824359,5.699e-05
1000,171,0.005216815,0.00163825,0.003521165,4.9815e-05
1000,172,0.004824754,0.00107481,0.00367758,6.6727e-05
1000,173,0.004968458,0.001117859,0.003765422,7.9847e-05
1000,174,0.004817578,0.001107507,0.003654722,5.0327e-05
1000,175,0.00460069,0.001018845,0.003525982,4.9918e-05
1000,176,0.004883486,0.0011564,0.003670609,5.125e-05
1000,177,0.004805996,0.001031042,0.003716529,5.3197e-05
1000,178,0.004890149,0.001191966,0.003650212,4.305e-05
1000,179,0.004946011,0.001023252,0.003869971,4.7458e-05
1000,180,0.005124769,0.001096232,0.003950843,7.257e-05
1000,181,0.005015813,0.001281346,0.003677887,5.0122e-05
1000,182,0.004985986,0.001211031,0.003713352,5.658e-05
1000,183,0.004883076,0.0010785,0.003751892,4.6637e-05
1000,184,0.004830391,0.001056257,0.003722679,4.5304e-05
1000,185,0.005501148,0.001693087,0.003755171,4.7867e-05
1000,186,0.004881846,0.001115297,0.003717656,4.387e-05
1000,187,0.004856528,0.001108224,0.003702077,4.1205e-05
1000,188,0.004947958,0.001153017,0.003746049,4.3664e-05
1000,189,0.004842383,0.001124419,0.003674915,3.813e-05
1000,190,0.004799846,0.001059742,0.003697361,3.7618e-05
1000,191,0.005043692,0.001154759,0.003842296,4.141e-05
1000,192,0.004724201,0.001042113,0.003643959,3.1979e-05
1000,193,0.004767149,0.001043855,0.003671737,4.674e-05
1000,194,0.004937503,0.001163062,0.003723295,4.5612e-05
1000,195,0.004749724,0.001056052,0.003652057,3.69e-05
1000,196,0.004766636,0.001058307,0.003669072,3.444e-05
1000,197,0.005489155,0.001690626,0.003746151,4.6842e-05
1000,198,0.004727584,0.000988198,0.003699821,3.3518e-05
1000,199,0.004825676,0.001124727,0.003657079,3.772e-05
1000,200,0.004739679,0.000973848,0.003718477,4.2435e-05
1000,201,0.004828649,0.001122472,0.003658207,4.2742e-05
1000,202,0.004829161,0.001065175,0.003722167,3.7003e-05
1000,203,0.004798719,0.001048467,0.003689366,5.5657e-05
1000,204,0.004533348,0.000997115,0.003493696,3.7822e-05
1000,205,0.004794311,0.001078602,0.003662922,4.797e-05
1000,206,0.004777808,0.00103053,0.003695415,4.5817e-05
1000,207,0.004742447,0.001041497,0.003657592,3.8539e-05
1000,208,0.004766227,0.001039243,0.003684139,3.7822e-05
1000,209,0.004885536,0.001097872,0.003730264,5.2378e-05
1000,210,0.004719179,0.001004392,0.003669072,4.1205e-05
1000,211,0.004813274,0.001053182,0.003711609,4.2435e-05
1000,212,0.004990085,0.001188072,0.003750866,4.6125e-05
1000,213,0.004841051,0.000986352,0.003809086,3.9565e-05
1000,214,0.004919156,0.001189506,0.003685472,3.895e-05
1000,215,0.004858271,0.000986558,0.003820566,4.6432e-05
1000,216,0.004779552,0.001047647,0.003689879,3.69e-05
1000,217,0.004785599,0.001033605,0.003711814,3.526e-05
1000,218,0.004719384,0.000966877,0.003714582,3.2082e-05
1000,219,0.004876516,0.001180897,0.003652364,3.8027e-05
1000,220,0.004781499,0.001043035,0.003681679,5.1968e-05
1000,221,0.004616987,0.001028275,0.0035431,4.0487e-05
1000,222,0.004754542,0.001028685,0.003667227,5.3709e-05
1000,223,0.004732811,0.00100101,0.003554169,0.000172815
1000,224,0.00517971,0.001584642,0.003552222,3.7822e-05
1000,225,0.005219787,0.001612932,0.003563498,3.854e-05
1000,226,0.004612273,0.001046827,0.00350989,4.961e-05
1000,227,0.00459167,0.001033913,0.003508557,4.4588e-05
1000,228,0.004669774,0.001078089,0.003534695,5.2377e-05
1000,229,0.005378148,0.001716866,0.003605625,5.0327e-05
1000,230,0.004615142,0.000989017,0.003577027,4.4382e-05
1000,231,0.004618833,0.001019153,0.003545765,4.9097e-05
1000,232,0.004599869,0.00105267,0.00349349,4.8687e-05
