iteration,label,ranks,rank,overall_avg,overall_peak,job_avg,job_peak_rank,section_avg,section_peak,section_job_avg,section_job_peak_rank
0,seq_matvec,1,0,0.388955719,0.388955719,0.388955719,0.388955719,1.135428318,524.288000000,1.135428318,524.288000000
0,seq_matvec,1,0,0.386020340,0.386020340,0.386020340,0.386020340,1.125651769,524.288000000,1.125651769,524.288000000
0,seq_matvec,1,0,0.438322082,0.438322082,0.438322082,0.438322082,1.129689393,493.447529412,1.129689393,493.447529412
0,seq_matvec,1,0,0.439838926,0.439838926,0.439838926,0.439838926,1.144455476,493.447529412,1.144455476,493.447529412
0,seq_matvec,1,0,0.433094533,0.433094533,0.433094533,0.433094533,1.135711629,699.050666667,1.135711629,699.050666667
0,seq_matvec,1,0,0.375362807,0.375362807,0.375362807,0.375362807,1.084373332,493.447529412,1.084373332,493.447529412
0,seq_matvec,1,0,0.437544753,0.437544753,0.437544753,0.437544753,1.120754255,645.277538462,1.120754255,645.277538462
0,seq_matvec,1,0,0.437636060,0.437636060,0.437636060,0.437636060,1.126452747,493.447529412,1.126452747,493.447529412
0,seq_matvec,1,0,0.439470243,0.439470243,0.439470243,0.439470243,1.142167333,493.447529412,1.142167333,493.447529412
0,seq_matvec,1,0,0.395334747,0.395334747,0.395334747,0.395334747,1.125077320,645.277538462,1.125077320,645.277538462
0,seq_matvec,1,0,0.391150238,0.391150238,0.391150238,0.391150238,1.118046519,645.277538462,1.118046519,645.277538462
0,seq_matvec,1,0,0.444735871,0.444735871,0.444735871,0.444735871,1.138602604,493.447529412,1.138602604,493.447529412
0,seq_matvec,1,0,0.435522974,0.435522974,0.435522974,0.435522974,1.125596487,493.447529412,1.125596487,493.447529412
0,seq_matvec,1,0,0.441807974,0.441807974,0.441807974,0.441807974,1.124879079,645.277538462,1.124879079,645.277538462
0,seq_matvec,1,0,0.443747778,0.443747778,0.443747778,0.443747778,1.147088851,493.447529412,1.147088851,493.447529412
0,seq_matvec,1,0,0.431601564,0.431601564,0.431601564,0.431601564,1.129293373,493.447529412,1.129293373,493.447529412
0,seq_matvec,1,0,0.368940845,0.368940845,0.368940845,0.368940845,1.056001938,493.447529412,1.056001938,493.447529412
0,seq_matvec,1,0,0.397545519,0.397545519,0.397545519,0.397545519,1.108972881,645.277538462,1.108972881,645.277538462
0,seq_matvec,1,0,0.414068217,0.414068217,0.414068217,0.414068217,1.087921356,645.277538462,1.087921356,645.277538462
0,seq_matvec,1,0,0.408662152,0.408662152,0.408662152,0.408662152,1.024872743,493.447529412,1.024872743,493.447529412
0,seq_matvec,1,0,0.428274264,0.428274264,0.428274264,0.428274264,1.095346044,493.447529412,1.095346044,493.447529412
0,seq_matvec,1,0,0.411266755,0.411266755,0.411266755,0.411266755,1.058764624,493.447529412,1.058764624,493.447529412
0,seq_matvec,1,0,0.418134184,0.418134184,0.418134184,0.418134184,1.071627922,493.447529412,1.071627922,493.447529412
0,seq_matvec,1,0,0.411953445,0.411953445,0.411953445,0.411953445,1.092613230,493.447529412,1.092613230,493.447529412
0,seq_matvec,1,0,0.421051448,0.421051448,0.421051448,0.421051448,1.074686585,493.447529412,1.074686585,493.447529412
0,seq_matvec,1,0,0.417260645,0.417260645,0.417260645,0.417260645,1.092043423,493.447529412,1.092043423,493.447529412
0,seq_matvec,1,0,0.413313362,0.413313362,0.413313362,0.413313362,1.064534706,699.050666667,1.064534706,699.050666667
0,seq_matvec,1,0,0.397225495,0.397225495,0.397225495,0.397225495,1.051058337,493.447529412,1.051058337,493.447529412
0,seq_matvec,1,0,0.418426177,0.418426177,0.418426177,0.418426177,1.079188809,493.447529412,1.079188809,493.447529412
0,seq_matvec,1,0,0.399514597,0.399514597,0.399514597,0.399514597,1.079405022,493.447529412,1.079405022,493.447529412
0,seq_matvec,1,0,0.409000878,0.409000878,0.409000878,0.409000878,1.090424304,524.288000000,1.090424304,524.288000000
0,seq_matvec,1,0,0.417696958,0.417696958,0.417696958,0.417696958,1.066108013,493.447529412,1.066108013,493.447529412
0,seq_matvec,1,0,0.419640220,0.419640220,0.419640220,0.419640220,1.103898131,493.447529412,1.103898131,493.447529412
0,seq_matvec,1,0,0.420418383,0.420418383,0.420418383,0.420418383,1.082380502,493.447529412,1.082380502,493.447529412
0,seq_matvec,1,0,0.417094670,0.417094670,0.417094670,0.417094670,1.076050253,493.447529412,1.076050253,493.447529412
0,seq_matvec,1,0,0.418050832,0.418050832,0.418050832,0.418050832,1.090595273,699.050666667,1.090595273,699.050666667
0,seq_matvec,1,0,0.420081526,0.420081526,0.420081526,0.420081526,1.089698355,699.050666667,1.089698355,699.050666667
0,seq_matvec,1,0,0.424267044,0.424267044,0.424267044,0.424267044,1.097838914,524.288000000,1.097838914,524.288000000
0,seq_matvec,1,0,0.410763294,0.410763294,0.410763294,0.410763294,1.082028675,493.447529412,1.082028675,493.447529412
0,seq_matvec,1,0,0.367582840,0.367582840,0.367582840,0.367582840,1.056385595,399.457523810,1.056385595,399.457523810
0,seq_matvec,1,0,0.408244501,0.408244501,0.408244501,0.408244501,1.046352631,493.447529412,1.046352631,493.447529412
0,seq_matvec,1,0,0.376931386,0.376931386,0.376931386,0.376931386,1.100719562,524.288000000,1.100719562,524.288000000
0,seq_matvec,1,0,0.404543210,0.404543210,0.404543210,0.404543210,1.008563876,493.447529412,1.008563876,493.447529412
0,seq_matvec,1,0,0.411529042,0.411529042,0.411529042,0.411529042,1.087663358,699.050666667,1.087663358,699.050666667
0,seq_matvec,1,0,0.373973875,0.373973875,0.373973875,0.373973875,0.990482353,493.447529412,0.990482353,493.447529412
0,seq_matvec,1,0,0.378786598,0.378786598,0.378786598,0.378786598,1.080682399,493.447529412,1.080682399,493.447529412
0,seq_matvec,1,0,0.418321847,0.418321847,0.418321847,0.418321847,1.089202010,645.277538462,1.089202010,645.277538462
0,seq_matvec,1,0,0.446820496,0.446820496,0.446820496,0.446820496,1.137677015,493.447529412,1.137677015,493.447529412
0,seq_matvec,1,0,0.428077567,0.428077567,0.428077567,0.428077567,1.117136481,699.050666667,1.117136481,699.050666667
0,seq_matvec,1,0,0.369607332,0.369607332,0.369607332,0.369607332,1.082009833,493.447529412,1.082009833,493.447529412
0,seq_matvec,1,0,0.444547324,0.444547324,0.444547324,0.444547324,1.158379359,493.447529412,1.158379359,493.447529412
0,seq_matvec,1,0,0.419304609,0.419304609,0.419304609,0.419304609,1.096428813,493.447529412,1.096428813,493.447529412
0,seq_matvec,1,0,0.396512006,0.396512006,0.396512006,0.396512006,1.124961595,699.050666667,1.124961595,699.050666667
0,seq_matvec,1,0,0.431668193,0.431668193,0.431668193,0.431668193,1.127440309,493.447529412,1.127440309,493.447529412
0,seq_matvec,1,0,0.405913481,0.405913481,0.405913481,0.405913481,1.010086648,493.447529412,1.010086648,493.447529412
0,seq_matvec,1,0,0.397131468,0.397131468,0.397131468,0.397131468,1.153059792,524.288000000,1.153059792,524.288000000
0,seq_matvec,1,0,0.409000878,0.409000878,0.409000878,0.409000878,1.058193658,493.447529412,1.058193658,493.447529412
0,seq_matvec,1,0,0.420692477,0.420692477,0.420692477,0.420692477,1.114667714,493.447529412,1.114667714,493.447529412
0,seq_matvec,1,0,0.405677919,0.405677919,0.405677919,0.405677919,1.049619978,493.447529412,1.049619978,493.447529412
0,seq_matvec,1,0,0.373424501,0.373424501,0.373424501,0.373424501,1.096525268,493.447529412,1.096525268,493.447529412
0,seq_matvec,1,0,0.413802684,0.413802684,0.413802684,0.413802684,1.086352130,645.277538462,1.086352130,645.277538462
0,seq_matvec,1,0,0.442880946,0.442880946,0.442880946,0.442880946,1.150012729,493.447529412,1.150012729,493.447529412
0,seq_matvec,1,0,0.410501982,0.410501982,0.410501982,0.410501982,1.067464518,699.050666667,1.067464518,699.050666667
0,seq_matvec,1,0,0.407827702,0.407827702,0.407827702,0.407827702,1.092806524,493.447529412,1.092806524,493.447529412
0,seq_matvec,1,0,0.441412755,0.441412755,0.441412755,0.441412755,1.154855949,645.277538462,1.154855949,645.277538462
0,seq_matvec,1,0,0.436293129,0.436293129,0.436293129,0.436293129,1.104884360,524.288000000,1.104884360,524.288000000
0,seq_matvec,1,0,0.410180822,0.410180822,0.410180822,0.410180822,1.113734627,645.277538462,1.113734627,645.277538462
0,seq_matvec,1,0,0.426163788,0.426163788,0.426163788,0.426163788,1.127459402,493.447529412,1.127459402,493.447529412
0,seq_matvec,1,0,0.437727406,0.437727406,0.437727406,0.437727406,1.122342524,493.447529412,1.122342524,493.447529412
0,seq_matvec,1,0,0.412196354,0.412196354,0.412196354,0.412196354,1.091535139,399.457523810,1.091535139,399.457523810
0,seq_matvec,1,0,0.430295358,0.430295358,0.430295358,0.430295358,1.129620176,493.447529412,1.129620176,493.447529412
0,seq_matvec,1,0,0.418844018,0.418844018,0.418844018,0.418844018,1.073555352,493.447529412,1.073555352,493.447529412
0,seq_matvec,1,0,0.421136001,0.421136001,0.421136001,0.421136001,1.097698703,493.447529412,1.097698703,493.447529412
0,seq_matvec,1,0,0.442764066,0.442764066,0.442764066,0.442764066,1.131413576,493.447529412,1.131413576,493.447529412
0,seq_matvec,1,0,0.443255376,0.443255376,0.443255376,0.443255376,1.150319771,524.288000000,1.150319771,524.288000000
0,seq_matvec,1,0,0.400238943,0.400238943,0.400238943,0.400238943,1.055886828,493.447529412,1.055886828,493.447529412
0,seq_matvec,1,0,0.432424764,0.432424764,0.432424764,0.432424764,1.101703301,493.447529412,1.101703301,493.447529412
0,seq_matvec,1,0,0.435342156,0.435342156,0.435342156,0.435342156,1.149334413,524.288000000,1.149334413,524.288000000
0,seq_matvec,1,0,0.416494116,0.416494116,0.416494116,0.416494116,1.080778052,699.050666667,1.080778052,699.050666667
0,seq_matvec,1,0,0.429458250,0.429458250,0.429458250,0.429458250,1.103387462,645.277538462,1.103387462,645.277538462
0,seq_matvec,1,0,0.429194577,0.429194577,0.429194577,0.429194577,1.115474788,493.447529412,1.115474788,493.447529412
0,seq_matvec,1,0,0.367502322,0.367502322,0.367502322,0.367502322,1.035585231,493.447529412,1.035585231,493.447529412
0,seq_matvec,1,0,0.441807974,0.441807974,0.441807974,0.441807974,1.126765497,493.447529412,1.126765497,493.447529412
0,seq_matvec,1,0,0.381960113,0.381960113,0.381960113,0.381960113,1.075006238,493.447529412,1.075006238,493.447529412
0,seq_matvec,1,0,0.420334118,0.420334118,0.420334118,0.420334118,1.089841486,493.447529412,1.089841486,493.447529412
0,seq_matvec,1,0,0.423902572,0.423902572,0.423902572,0.423902572,1.082093020,493.447529412,1.082093020,493.447529412
0,seq_matvec,1,0,0.400793502,0.400793502,0.400793502,0.400793502,1.058886377,524.288000000,1.058886377,524.288000000
0,seq_matvec,1,0,0.416060311,0.416060311,0.416060311,0.416060311,1.092774636,493.447529412,1.092774636,493.447529412
0,seq_matvec,1,0,0.417260645,0.417260645,0.417260645,0.417260645,1.094146376,493.447529412,1.094146376,493.447529412
0,seq_matvec,1,0,0.413904771,0.413904771,0.413904771,0.413904771,1.079887889,493.447529412,1.079887889,493.447529412
0,seq_matvec,1,0,0.394331218,0.394331218,0.394331218,0.394331218,1.054201218,493.447529412,1.054201218,493.447529412
0,seq_matvec,1,0,0.411690616,0.411690616,0.411690616,0.411690616,1.072751666,493.447529412,1.072751666,493.447529412
0,seq_matvec,1,0,0.426532160,0.426532160,0.426532160,0.426532160,1.092035178,493.447529412,1.092035178,493.447529412
0,seq_matvec,1,0,0.361999223,0.361999223,0.361999223,0.361999223,1.049940266,493.447529412,1.049940266,493.447529412
0,seq_matvec,1,0,0.430582486,0.430582486,0.430582486,0.430582486,1.127508198,493.447529412,1.127508198,493.447529412
0,seq_matvec,1,0,0.434103084,0.434103084,0.434103084,0.434103084,1.154605597,493.447529412,1.154605597,493.447529412
0,seq_matvec,1,0,0.420966929,0.420966929,0.420966929,0.420966929,1.099881773,493.447529412,1.099881773,493.447529412
0,seq_matvec,1,0,0.440624435,0.440624435,0.440624435,0.440624435,1.116399057,493.447529412,1.116399057,493.447529412
0,seq_matvec,1,0,0.420797993,0.420797993,0.420797993,0.420797993,1.089078842,493.447529412,1.089078842,493.447529412
0,seq_matvec,1,0,0.413476341,0.413476341,0.413476341,0.413476341,1.052639848,493.447529412,1.052639848,493.447529412
0,seq_matvec,1,0,0.416576849,0.416576849,0.416576849,0.416576849,1.095601690,493.447529412,1.095601690,493.447529412
0,seq_matvec,1,0,0.275632779,0.275632779,0.275632779,0.275632779,1.100118476,699.050666667,1.100118476,699.050666667
0,seq_matvec,1,0,0.327974665,0.327974665,0.327974665,0.327974665,1.039603700,493.447529412,1.039603700,493.447529412
0,seq_matvec,1,0,0.420882444,0.420882444,0.420882444,0.420882444,1.105137198,493.447529412,1.105137198,493.447529412
0,seq_matvec,1,0,0.428821593,0.428821593,0.428821593,0.428821593,1.079867593,493.447529412,1.079867593,493.447529412
0,seq_matvec,1,0,0.439838926,0.439838926,0.439838926,0.439838926,1.152189523,524.288000000,1.152189523,524.288000000
0,seq_matvec,1,0,0.442273844,0.442273844,0.442273844,0.442273844,1.146053588,645.277538462,1.146053588,645.277538462
0,seq_matvec,1,0,0.378137757,0.378137757,0.378137757,0.378137757,1.070593833,493.447529412,1.070593833,493.447529412
0,seq_matvec,1,0,0.411428123,0.411428123,0.411428123,0.411428123,1.097342878,524.288000000,1.097342878,524.288000000
0,seq_matvec,1,0,0.384763233,0.384763233,0.384763233,0.384763233,1.110947215,493.447529412,1.110947215,493.447529412
0,seq_matvec,1,0,0.438780626,0.438780626,0.438780626,0.438780626,1.128916014,645.277538462,1.128916014,645.277538462
0,seq_matvec,1,0,0.437818789,0.437818789,0.437818789,0.437818789,1.141797485,493.447529412,1.141797485,493.447529412
0,seq_matvec,1,0,0.243014224,0.243014224,0.243014224,0.243014224,0.382461290,493.447529412,0.382461290,493.447529412
0,seq_matvec,1,0,0.424181230,0.424181230,0.424181230,0.424181230,1.104428321,493.447529412,1.104428321,493.447529412
0,seq_matvec,1,0,0.432046148,0.432046148,0.432046148,0.432046148,1.130228511,493.447529412,1.130228511,493.447529412
0,seq_matvec,1,0,0.378855027,0.378855027,0.378855027,0.378855027,1.146364315,493.447529412,1.146364315,493.447529412
0,seq_matvec,1,0,0.415709797,0.415709797,0.415709797,0.415709797,1.080165299,493.447529412,1.080165299,493.447529412
0,seq_matvec,1,0,0.442297163,0.442297163,0.442297163,0.442297163,1.107505393,645.277538462,1.107505393,645.277538462
0,seq_matvec,1,0,0.425536854,0.425536854,0.425536854,0.425536854,1.088265590,645.277538462,1.088265590,645.277538462
0,seq_matvec,1,0,0.416060311,0.416060311,0.416060311,0.416060311,1.082449638,645.277538462,1.082449638,645.277538462
0,seq_matvec,1,0,0.432714743,0.432714743,0.432714743,0.432714743,1.152681432,493.447529412,1.152681432,493.447529412
0,seq_matvec,1,0,0.426988089,0.426988089,0.426988089,0.426988089,1.077082607,493.447529412,1.077082607,493.447529412
0,seq_matvec,1,0,0.400659502,0.400659502,0.400659502,0.400659502,1.040104479,699.050666667,1.040104479,699.050666667
0,seq_matvec,1,0,0.429084808,0.429084808,0.429084808,0.429084808,1.114127798,645.277538462,1.114127798,645.277538462
0,seq_matvec,1,0,0.432046148,0.432046148,0.432046148,0.432046148,1.091754764,493.447529412,1.091754764,493.447529412
0,seq_matvec,1,0,0.408582534,0.408582534,0.408582534,0.408582534,1.104213160,645.277538462,1.104213160,645.277538462
0,seq_matvec,1,0,0.435817124,0.435817124,0.435817124,0.435817124,1.142162978,645.277538462,1.142162978,645.277538462
0,seq_matvec,1,0,0.382116704,0.382116704,0.382116704,0.382116704,1.072941152,493.447529412,1.072941152,493.447529412
0,seq_matvec,1,0,0.415792218,0.415792218,0.415792218,0.415792218,1.078011786,493.447529412,1.078011786,493.447529412
0,seq_matvec,1,0,0.417530636,0.417530636,0.417530636,0.417530636,1.082596039,524.288000000,1.082596039,524.288000000
0,seq_matvec,1,0,0.430118854,0.430118854,0.430118854,0.430118854,1.128335649,645.277538462,1.128335649,645.277538462
0,seq_matvec,1,0,0.405266341,0.405266341,0.405266341,0.405266341,1.085260659,493.447529412,1.085260659,493.447529412
0,seq_matvec,1,0,0.408502946,0.408502946,0.408502946,0.408502946,1.080276581,645.277538462,1.080276581,645.277538462
0,seq_matvec,1,0,0.399990845,0.399990845,0.399990845,0.399990845,1.060140275,493.447529412,1.060140275,493.447529412
0,seq_matvec,1,0,0.409580001,0.409580001,0.409580001,0.409580001,1.086782519,699.050666667,1.086782519,699.050666667
0,seq_matvec,1,0,0.407649334,0.407649334,0.407649334,0.407649334,1.075704736,493.447529412,1.075704736,493.447529412
0,seq_matvec,1,0,0.406267338,0.406267338,0.406267338,0.406267338,1.069875892,493.447529412,1.069875892,493.447529412
0,seq_matvec,1,0,0.414866864,0.414866864,0.414866864,0.414866864,1.069365808,493.447529412,1.069365808,493.447529412
0,seq_matvec,1,0,0.402891696,0.402891696,0.402891696,0.402891696,1.075791094,493.447529412,1.075791094,493.447529412
0,seq_matvec,1,0,0.369884386,0.369884386,0.369884386,0.369884386,1.088151527,524.288000000,1.088151527,524.288000000
0,seq_matvec,1,0,0.368050544,0.368050544,0.368050544,0.368050544,1.084496840,493.447529412,1.084496840,493.447529412
0,seq_matvec,1,0,0.378718194,0.378718194,0.378718194,0.378718194,1.100684033,493.447529412,1.100684033,493.447529412
0,seq_matvec,1,0,0.413986478,0.413986478,0.413986478,0.413986478,1.090629586,493.447529412,1.090629586,493.447529412
0,seq_matvec,1,0,0.411609814,0.411609814,0.411609814,0.411609814,1.095138696,524.288000000,1.095138696,524.288000000
0,seq_matvec,1,0,0.417281401,0.417281401,0.417281401,0.417281401,1.092093183,493.447529412,1.092093183,493.447529412
0,seq_matvec,1,0,0.433094533,0.433094533,0.433094533,0.433094533,1.144510126,493.447529412,1.144510126,493.447529412
0,seq_matvec,1,0,0.392541320,0.392541320,0.392541320,0.392541320,1.134741918,699.050666667,1.134741918,699.050666667
0,seq_matvec,1,0,0.437636060,0.437636060,0.437636060,0.437636060,1.118209118,645.277538462,1.118209118,645.277538462
0,seq_matvec,1,0,0.415195407,0.415195407,0.415195407,0.415195407,1.092496973,699.050666667,1.092496973,699.050666667
0,seq_matvec,1,0,0.423816905,0.423816905,0.423816905,0.423816905,1.085508247,493.447529412,1.085508247,493.447529412
0,seq_matvec,1,0,0.429832343,0.429832343,0.429832343,0.429832343,1.131896454,493.447529412,1.131896454,493.447529412
0,seq_matvec,1,0,0.417800976,0.417800976,0.417800976,0.417800976,1.090319708,524.288000000,1.090319708,524.288000000
0,seq_matvec,1,0,0.437339450,0.437339450,0.437339450,0.437339450,1.117681105,524.288000000,1.117681105,524.288000000
0,seq_matvec,1,0,0.429744262,0.429744262,0.429744262,0.429744262,1.113920971,493.447529412,1.113920971,493.447529412
0,seq_matvec,1,0,0.424438778,0.424438778,0.424438778,0.424438778,1.080104799,699.050666667,1.080104799,699.050666667
0,seq_matvec,1,0,0.433564606,0.433564606,0.433564606,0.433564606,1.144269858,493.447529412,1.144269858,493.447529412
0,seq_matvec,1,0,0.367647281,0.367647281,0.367647281,0.367647281,1.090912969,699.050666667,1.090912969,699.050666667
0,seq_matvec,1,0,0.417551419,0.417551419,0.417551419,0.417551419,1.099804913,493.447529412,1.099804913,493.447529412
0,seq_matvec,1,0,0.376153894,0.376153894,0.376153894,0.376153894,1.077773282,493.447529412,1.077773282,493.447529412
0,seq_matvec,1,0,0.418321847,0.418321847,0.418321847,0.418321847,1.091871006,493.447529412,1.091871006,493.447529412
0,seq_matvec,1,0,0.382622149,0.382622149,0.382622149,0.382622149,1.086498041,493.447529412,1.086498041,493.447529412
0,seq_matvec,1,0,0.370783593,0.370783593,0.370783593,0.370783593,1.092913592,493.447529412,1.092913592,493.447529412
0,seq_matvec,1,0,0.420081526,0.420081526,0.420081526,0.420081526,1.070778457,645.277538462,1.070778457,645.277538462
0,seq_matvec,1,0,0.419367495,0.419367495,0.419367495,0.419367495,1.099740174,493.447529412,1.099740174,493.447529412
0,seq_matvec,1,0,0.409320191,0.409320191,0.409320191,0.409320191,1.064741572,493.447529412,1.064741572,493.447529412
0,seq_matvec,1,0,0.369607332,0.369607332,0.369607332,0.369607332,1.090330053,493.447529412,1.090330053,493.447529412
0,seq_matvec,1,0,0.426077204,0.426077204,0.426077204,0.426077204,1.098070283,524.288000000,1.098070283,524.288000000
0,seq_matvec,1,0,0.378223004,0.378223004,0.378223004,0.378223004,1.098271552,493.447529412,1.098271552,493.447529412
0,seq_matvec,1,0,0.410501982,0.410501982,0.410501982,0.410501982,1.022288740,524.288000000,1.022288740,524.288000000
0,seq_matvec,1,0,0.415874672,0.415874672,0.415874672,0.415874672,1.086905590,699.050666667,1.086905590,699.050666667
0,seq_matvec,1,0,0.423645674,0.423645674,0.423645674,0.423645674,1.095913003,645.277538462,1.095913003,645.277538462
0,seq_matvec,1,0,0.381682046,0.381682046,0.381682046,0.381682046,1.070909824,645.277538462,1.070909824,645.277538462
0,seq_matvec,1,0,0.426966356,0.426966356,0.426966356,0.426966356,1.102789548,493.447529412,1.102789548,493.447529412
0,seq_matvec,1,0,0.422110804,0.422110804,0.422110804,0.422110804,1.070395203,524.288000000,1.070395203,524.288000000
0,seq_matvec,1,0,0.421389863,0.421389863,0.421389863,0.421389863,1.087625705,645.277538462,1.087625705,645.277538462
0,seq_matvec,1,0,0.381682046,0.381682046,0.381682046,0.381682046,1.083130573,493.447529412,1.083130573,493.447529412
0,seq_matvec,1,0,0.422047092,0.422047092,0.422047092,0.422047092,1.089743088,493.447529412,1.089743088,493.447529412
0,seq_matvec,1,0,0.379592199,0.379592199,0.379592199,0.379592199,1.095872630,493.447529412,1.095872630,493.447529412
0,seq_matvec,1,0,0.427532134,0.427532134,0.427532134,0.427532134,1.096850301,524.288000000,1.096850301,524.288000000
0,seq_matvec,1,0,0.396512006,0.396512006,0.396512006,0.396512006,1.156537472,493.447529412,1.156537472,493.447529412
0,seq_matvec,1,0,0.406011713,0.406011713,0.406011713,0.406011713,1.088240602,699.050666667,1.088240602,699.050666667
0,seq_matvec,1,0,0.397620894,0.397620894,0.397620894,0.397620894,1.158001656,524.288000000,1.158001656,524.288000000
0,seq_matvec,1,0,0.356601647,0.356601647,0.356601647,0.356601647,0.840785063,1118.481066667,0.840785063,1118.481066667
0,seq_matvec,1,0,0.417925867,0.417925867,0.417925867,0.417925867,1.115315912,1118.481066667,1.115315912,1118.481066667
0,seq_matvec,1,0,0.444594446,0.444594446,0.444594446,0.444594446,1.124938985,1157.049379310,1.124938985,1157.049379310
0,seq_matvec,1,0,0.453413761,0.453413761,0.453413761,0.453413761,1.107201379,986.895058824,1.107201379,986.895058824
0,seq_matvec,1,0,0.460507686,0.460507686,0.460507686,0.460507686,1.136960811,1157.049379310,1.136960811,1157.049379310
0,seq_matvec,1,0,0.465794411,0.465794411,0.465794411,0.465794411,1.151959170,1118.481066667,1.151959170,1118.481066667
0,seq_matvec,1,0,0.469568586,0.469568586,0.469568586,0.469568586,1.162285053,1157.049379310,1.162285053,1157.049379310
0,seq_matvec,1,0,0.483472357,0.483472357,0.483472357,0.483472357,1.152079527,1157.049379310,1.152079527,1157.049379310
0,seq_matvec,1,0,0.457899698,0.457899698,0.457899698,0.457899698,1.160824260,1016.800969697,1.160824260,1016.800969697
0,seq_matvec,1,0,0.442577187,0.442577187,0.442577187,0.442577187,1.118576612,986.895058824,1.118576612,986.895058824
0,seq_matvec,1,0,0.432408046,0.432408046,0.432408046,0.432408046,1.101100868,986.895058824,1.101100868,986.895058824
0,seq_matvec,1,0,0.443976765,0.443976765,0.443976765,0.443976765,1.105177493,1157.049379310,1.105177493,1157.049379310
0,seq_matvec,1,0,0.472644233,0.472644233,0.472644233,0.472644233,1.157367655,1157.049379310,1.157367655,1157.049379310
0,seq_matvec,1,0,0.467703218,0.467703218,0.467703218,0.467703218,1.157021990,1157.049379310,1.157021990,1157.049379310
0,seq_matvec,1,0,0.477697560,0.477697560,0.477697560,0.477697560,1.158585884,345.921979381,1.158585884,345.921979381
0,seq_matvec,1,0,0.470840272,0.470840272,0.470840272,0.470840272,1.154246650,1118.481066667,1.154246650,1118.481066667
0,seq_matvec,1,0,0.461438618,0.461438618,0.461438618,0.461438618,1.124338477,1118.481066667,1.124338477,1118.481066667
0,seq_matvec,1,0,0.471952853,0.471952853,0.471952853,0.471952853,1.145148991,1118.481066667,1.145148991,1118.481066667
0,seq_matvec,1,0,0.448954789,0.448954789,0.448954789,0.448954789,1.085642393,1118.481066667,1.085642393,1118.481066667
0,seq_matvec,1,0,0.466798809,0.466798809,0.466798809,0.466798809,1.151581511,1118.481066667,1.151581511,1118.481066667
0,seq_matvec,1,0,0.453542462,0.453542462,0.453542462,0.453542462,1.156875170,986.895058824,1.156875170,986.895058824
0,seq_matvec,1,0,0.468356043,0.468356043,0.468356043,0.468356043,1.176052337,1157.049379310,1.176052337,1157.049379310
0,seq_matvec,1,0,0.474918715,0.474918715,0.474918715,0.474918715,1.166204325,1157.049379310,1.166204325,1157.049379310
0,seq_matvec,1,0,0.453309628,0.453309628,0.453309628,0.453309628,1.118891569,986.895058824,1.118891569,986.895058824
0,seq_matvec,1,0,0.471614550,0.471614550,0.471614550,0.471614550,1.160893960,1157.049379310,1.160893960,1157.049379310
0,seq_matvec,1,0,0.466169744,0.466169744,0.466169744,0.466169744,1.159663020,1157.049379310,1.159663020,1157.049379310
0,seq_matvec,1,0,0.465710368,0.465710368,0.465710368,0.465710368,1.129606790,1118.481066667,1.129606790,1118.481066667
0,seq_matvec,1,0,0.449664732,0.449664732,0.449664732,0.449664732,1.117769439,1118.481066667,1.117769439,1118.481066667
0,seq_matvec,1,0,0.459479809,0.459479809,0.459479809,0.459479809,1.145182387,1157.049379310,1.145182387,1157.049379310
0,seq_matvec,1,0,0.470866701,0.470866701,0.470866701,0.470866701,1.122278352,1157.049379310,1.122278352,1157.049379310
0,seq_matvec,1,0,0.475288705,0.475288705,0.475288705,0.475288705,1.164544973,1342.177280000,1.164544973,1342.177280000
0,seq_matvec,1,0,0.474636566,0.474636566,0.474636566,0.474636566,1.135724026,1118.481066667,1.135724026,1118.481066667
0,seq_matvec,1,0,0.468630773,0.468630773,0.468630773,0.468630773,1.143203217,1157.049379310,1.143203217,1157.049379310
0,seq_matvec,1,0,0.473144082,0.473144082,0.473144082,0.473144082,1.166975086,1157.049379310,1.166975086,1157.049379310
0,seq_matvec,1,0,0.464305529,0.464305529,0.464305529,0.464305529,1.164255095,1118.481066667,1.164255095,1118.481066667
0,seq_matvec,1,0,0.465826744,0.465826744,0.465826744,0.465826744,1.174056416,1157.049379310,1.174056416,1157.049379310
0,seq_matvec,1,0,0.472504464,0.472504464,0.472504464,0.472504464,1.177657533,1342.177280000,1.177657533,1342.177280000
0,seq_matvec,1,0,0.481232711,0.481232711,0.481232711,0.481232711,1.166633434,1290.555076923,1.166633434,1290.555076923
0,seq_matvec,1,0,0.466441914,0.466441914,0.466441914,0.466441914,1.154475079,1157.049379310,1.154475079,1157.049379310
0,seq_matvec,1,0,0.477554787,0.477554787,0.477554787,0.477554787,1.160488627,1157.049379310,1.160488627,1157.049379310
0,seq_matvec,1,0,0.464144966,0.464144966,0.464144966,0.464144966,1.128837283,1157.049379310,1.128837283,1157.049379310
0,seq_matvec,1,0,0.475598594,0.475598594,0.475598594,0.475598594,1.130259387,1157.049379310,1.130259387,1157.049379310
0,seq_matvec,1,0,0.466831281,0.466831281,0.466831281,0.466831281,1.158132493,1118.481066667,1.158132493,1118.481066667
0,seq_matvec,1,0,0.470642149,0.470642149,0.470642149,0.470642149,1.158946295,1118.481066667,1.158946295,1118.481066667
0,seq_matvec,1,0,0.471475390,0.471475390,0.471475390,0.471475390,1.153582367,1157.049379310,1.153582367,1157.049379310
