N,P,trial,elapsed_seconds,absorbed,transmitted,reflected
66400000,6,1,0.7794362150000325,30912023,15452436,20035541
66400000,6,2,0.7695209139999406,30912698,15448691,20038611
66400000,6,3,0.7711784130000296,30913003,15450089,20036908
66400000,6,4,0.7754536890000736,30911717,15450880,20037403
66400000,7,0,0.687269270999991,30911633,15456602,20031765
66400000,7,1,0.6818602219999548,30912616,15452902,20034482
66400000,7,2,0.6802429019999181,30907500,15451690,20040810
66400000,7,3,0.6820239300000139,30914274,15449918,20035808
66400000,7,4,0.6807051709999996,30912815,15450812,20036373
66400000,8,0,0.6354111079999711,30912188,15454989,20032823
66400000,8,1,0.6222014410000156,30913357,15453967,20032676
66400000,8,2,0.6147499059999291,30903678,15453579,20042743
66400000,8,3,0.6291377569999668,30914265,15449273,20036462
66400000,8,4,0.6254335989999618,30912874,15451063,20036063
66400000,9,0,0.5752525399999513,30915206,15452246,20032548
66400000,9,1,0.5838786649999292,30911482,15453401,20035117
66400000,9,2,0.5680268170000318,30905285,15454454,20040261
66400000,9,3,0.5778413880000244,30914927,15449696,20035377
66400000,9,4,0.5802898320000622,30912178,15451135,20036687
66400000,10,0,0.535536234999995,30914115,15452127,20033758
66400000,10,1,0.5260616330000403,30912957,15452811,20034232
66400000,10,2,0.5388115790000256,30906422,15453485,20040093
66400000,10,3,0.5420456100000592,30914858,15449163,20035979
66400000,10,4,0.5370602269999836,30912032,15452857,20035111
66400000,11,0,0.4860190420000663,30912359,15455282,20032359
66400000,11,1,0.4988045710000506,30910911,15453891,20035198
66400000,11,2,0.4963100930000337,30904141,15453905,20041954
66400000,11,3,0.48966831799998545,30913788,15452159,20034053
66400000,11,4,0.5044539919999806,30912286,15452090,20035624
66400000,12,0,0.476363413999934,30911809,15455700,20032491
66400000,12,1,0.4791025639999589,30909255,15453945,20036800
66400000,12,2,0.4685066060000054,30903636,15453466,20042898
66400000,12,3,0.49070224500007953,30913713,15452541,20033746
66400000,12,4,0.4780878200000416,30911691,15452856,20035453
66400000,13,0,0.44885391599996183,30911467,15455110,20033423
66400000,13,1,0.4533643810000285,30909090,15454367,20036543
66400000,13,2,0.4634684840000318,30903399,15454322,20042279
66400000,13,3,0.4634061969999266,30911131,15453766,20035103
66400000,13,4,0.44394419200000357,30912812,15452952,20034236
66400000,14,0,0.4274945759999582,30913727,15453153,20033120
66400000,14,1,0.42566212500003076,30911279,15450807,20037914
66400000,14,2,0.4313554849999264,30902240,15453616,20044144
66400000,14,3,0.43036057799997707,30910597,15453386,20036017
66400000,14,4,0.427135192000037,30916175,15449482,20034343
66400000,15,0,0.40303792700001395,30911667,15454180,20034153
66400000,15,1,0.4043421190000345,30911841,15451914,20036245
66400000,15,2,0.41177257300000747,30902338,15451788,20045874
66400000,15,3,0.40137941699993007,30910227,15454701,20035072
66400000,15,4,0.40288027200006127,30916403,15449597,20034000
66400000,16,0,0.38590070600002946,30910797,15452967,20036236
66400000,16,1,0.3814647120000245,30911672,15452165,20036163
66400000,16,2,0.38928313299993533,30900841,15453053,20046106
66400000,16,3,0.383842503999972,30909446,15456601,20033953
66400000,16,4,0.38191230400002496,30915823,15449738,20034439
66400000,17,0,0.36971175100006803,30908855,15454740,20036405
66400000,17,1,0.3708078380000188,30912619,15451096,20036285
66400000,17,2,0.3694892149999305,30900962,15455341,20043697
66400000,17,3,0.36480261999997765,30908005,15456043,20035952
66400000,17,4,0.372089161999952,30915208,15452025,20032767
66400000,18,0,0.35973710299992945,30907464,15455218,20037318
66400000,18,1,0.3676889340000571,30913072,15451512,20035416
66400000,18,2,0.36083433300007073,30904054,15454030,20041916
66400000,18,3,0.3549007789999905,30908048,15458717,20033235
66400000,18,4,0.3561889110000038,30915761,15451810,20032429
66400000,19,0,0.34353546100010135,30906241,15456392,20037367
66400000,19,1,0.34444793300008314,30913430,15450597,20035973
66400000,19,2,0.3435561900000721,30903068,15453426,20043506
66400000,19,3,0.34160479499996654,30909706,15457768,20032526
66400000,19,4,0.34644262400001935,30916959,15452091,20030950
66400000,20,0,0.33575283799996214,30906944,15456028,20037028
66400000,20,1,0.3387870260000909,30914285,15451268,20034447
66400000,20,2,0.33602180599996245,30904347,15454928,20040725
66400000,20,3,0.3342638080000597,30908756,15458422,20032822
66400000,20,4,0.3304100240000025,30916839,15452800,20030361
