n,p,a,b,answer,time_seconds,speedup,efficiency
1300000000,13,10.0,20.0,2333.333333333471,0.076499,6.55571968261023,0.5042861294315562
1300000000,14,10.0,20.0,2333.333333333378,0.114144,4.393625595738716,0.3138303996956226
1300000000,15,10.0,20.0,2333.333333333419,0.098423,5.095414689655874,0.3396943126437249
1300000000,16,10.0,20.0,2333.333333333288,0.061002,8.22114029048228,0.5138212681551425
1300000000,17,10.0,20.0,2333.333333333349,0.106211,4.721789645140334,0.2777523320670785
1300000000,18,10.0,20.0,2333.333333333339,0.055605,9.019081017894074,0.5010600565496708
1300000000,19,10.0,20.0,2333.333333333336,0.065225,7.688861632809505,0.4046769280426055
1300000000,20,10.0,20.0,2333.333333333356,0.05292,9.47668178382464,0.473834089191232
1400000000,1,10.0,20.0,2333.333333333335,0.535438,1.0,1.0
1400000000,2,10.0,20.0,2333.333333333235,0.271977,1.9686885288094211,0.9843442644047106
1400000000,3,10.0,20.0,2333.33333333334,0.181821,2.944863354618003,0.9816211182060011
1400000000,4,10.0,20.0,2333.333333333374,0.138898,3.8549007185128654,0.9637251796282164
1400000000,5,10.0,20.0,2333.333333333341,0.1078,4.9669573283859,0.99339146567718
1400000000,6,10.0,20.0,2333.333333333359,0.092176,5.808865648324944,0.968144274720824
1400000000,7,10.0,20.0,2333.333333333356,0.077843,6.878434798247755,0.9826335426068222
1400000000,8,10.0,20.0,2333.333333333329,0.093307,5.738454778312452,0.7173068472890565
1400000000,9,10.0,20.0,2333.333333333357,0.095877,5.584634479593645,0.6205149421770717
1400000000,10,10.0,20.0,2333.333333333353,0.082385,6.499217090489774,0.6499217090489774
1400000000,11,10.0,20.0,2333.333333333356,0.118285,4.526677093460709,0.411516099405519
1400000000,12,10.0,20.0,2333.333333333396,0.136086,3.934556089531619,0.3278796741276349
1400000000,13,10.0,20.0,2333.33333333336,0.118067,4.535035191882574,0.3488488609140442
1400000000,14,10.0,20.0,2333.333333333359,0.075718,7.071475738926015,0.5051054099232868
1400000000,15,10.0,20.0,2333.333333333332,0.075199,7.1202808547986,0.4746853903199067
1400000000,16,10.0,20.0,2333.33333333324,0.106588,5.02343603407513,0.3139647521296956
1400000000,17,10.0,20.0,2333.333333333281,0.062912,8.510904120040692,0.5006414188259231
1400000000,18,10.0,20.0,2333.333333333271,0.071664,7.4715059164992175,0.4150836620277343
1400000000,19,10.0,20.0,2333.333333333301,0.060393,8.865895054062555,0.4666260554769766
1400000000,20,10.0,20.0,2333.333333333309,0.087526,6.117473664968123,0.30587368324840614
1500000000,1,10.0,20.0,2333.333333333659,0.56236,1.0,1.0
1500000000,2,10.0,20.0,2333.333333333409,0.287797,1.9540161989179872,0.9770080994589936
1500000000,3,10.0,20.0,2333.333333333249,0.194411,2.8926346760214185,0.9642115586738061
1500000000,4,10.0,20.0,2333.333333333352,0.149271,3.7673761145835427,0.9418440286458857
1500000000,5,10.0,20.0,2333.333333333139,0.116374,4.832350868750751,0.9664701737501502
