N,I,T,serial_time_s,pth_time_s,speedup,efficiency,serial_times_all,pth_times_all,serial_cmd,pth_cmd,case_dir
700,5,6,0.027218401,0.027449574,0.991578,0.165263,0.027218401;0.036958400;0.037477469,0.027449574;0.032999679;0.034727156,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 5,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 5 -I initial.dat -o pth_final.dat -t 6 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I5_T6
700,5,7,0.027068025,0.025979183,1.041912,0.148845,0.027068025;0.036366489;0.031116624,0.025979183;0.038300656;0.034696245,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 5,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 5 -I initial.dat -o pth_final.dat -t 7 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I5_T7
700,5,8,0.027988945,0.025841968,1.083081,0.135385,0.027988945;0.031191710;0.033085069,0.025841968;0.030481356;0.039757784,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 5,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 5 -I initial.dat -o pth_final.dat -t 8 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I5_T8
700,6,1,0.030834339,0.031055209,0.992888,0.992888,0.030834339;0.036999003;0.036608375,0.031055209;0.041743674;0.038258624,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 6,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 6 -I initial.dat -o pth_final.dat -t 1 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I6_T1
700,6,2,0.030553789,0.028294694,1.079842,0.539921,0.030553789;0.036005753;0.036999412,0.028294694;0.038292086;0.036618883,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 6,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 6 -I initial.dat -o pth_final.dat -t 2 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I6_T2
700,6,3,0.030558788,0.028982603,1.054384,0.351461,0.030558788;0.043187133;0.039433468,0.033867346;0.033704218;0.028982603,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 6,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 6 -I initial.dat -o pth_final.dat -t 3 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I6_T3
700,6,4,0.029964123,0.029954533,1.000320,0.250080,0.029964123;0.039682903;0.040160961,0.029954533;0.035782537;0.036245292,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 6,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 6 -I initial.dat -o pth_final.dat -t 4 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I6_T4
700,6,5,0.031126316,0.028318770,1.099141,0.219828,0.031126316;0.035748259;0.036239375,0.028318770;0.037263946;0.036673463,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 6,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 6 -I initial.dat -o pth_final.dat -t 5 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I6_T5
700,6,6,0.030540119,0.029528504,1.034259,0.172376,0.030540119;0.036267328;0.033078948,0.029528504;0.076231495;0.079644316,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 6,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 6 -I initial.dat -o pth_final.dat -t 6 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I6_T6
700,6,7,0.030124292,0.029023718,1.037920,0.148274,0.030124292;0.055836288;0.054614925,0.029023718;0.177466675;0.086382630,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 6,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 6 -I initial.dat -o pth_final.dat -t 7 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I6_T7
700,6,8,0.029972999,0.029026268,1.032616,0.129077,0.029972999;0.059627189;0.065939474,0.029026268;0.085687663;0.171695156,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 6,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 6 -I initial.dat -o pth_final.dat -t 8 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I6_T8
700,7,1,0.034725658,0.045056899,0.770707,0.770707,0.034725658;0.076899889;0.084181482,0.045056899;0.082548334;0.212797757,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 7,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 7 -I initial.dat -o pth_final.dat -t 1 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I7_T1
700,7,2,0.037535295,0.033537747,1.119195,0.559598,0.037535295;0.075043968;0.070619440,0.033537747;0.078569962;0.158383528,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 7,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 7 -I initial.dat -o pth_final.dat -t 2 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I7_T2
700,7,3,0.038648235,0.036899315,1.047397,0.349132,0.038648235;0.083588547;0.068731389,0.036899315;0.089278609;0.209931917,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 7,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 7 -I initial.dat -o pth_final.dat -t 3 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I7_T3
700,7,4,0.041364234,0.031963351,1.294114,0.323529,0.041364234;0.069987642;0.083293354,0.031963351;0.093097042;0.161039551,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 7,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 7 -I initial.dat -o pth_final.dat -t 4 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I7_T4
700,7,5,0.033791323,0.033721656,1.002066,0.200413,0.033791323;0.084414557;0.072399676,0.033721656;0.105002680;0.175466975,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 7,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 7 -I initial.dat -o pth_final.dat -t 5 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I7_T5
700,7,6,0.034346417,0.035024727,0.980633,0.163439,0.034346417;0.083261631;0.070278959,0.035024727;0.103972258;0.177433568,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 7,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 7 -I initial.dat -o pth_final.dat -t 6 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I7_T6
700,7,7,0.052725285,0.031870223,1.654375,0.236339,0.052725285;0.072326234;0.073460698,0.031870223;0.173839130;0.076182715,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 7,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 7 -I initial.dat -o pth_final.dat -t 7 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I7_T7
700,7,8,0.033631690,0.031856249,1.055733,0.131967,0.033631690;0.093035842;0.071873959,0.031856249;0.204659960;0.128986540,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 7,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 7 -I initial.dat -o pth_final.dat -t 8 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I7_T8
700,8,1,0.038358857,0.040365332,0.950292,0.950292,0.038358857;0.084569089;0.075439326,0.040365332;1.583104442;3.295909374,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 8,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 8 -I initial.dat -o pth_final.dat -t 1 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I8_T1
700,8,2,0.045098607,0.037106848,1.215372,0.607686,0.452972338;0.744081960;0.045098607,0.037106848;0.054020410;0.047739062,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 8,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 8 -I initial.dat -o pth_final.dat -t 2 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I8_T2
700,8,3,0.041405404,0.036780725,1.125736,0.375245,0.041405404;0.049298569;0.054212896,0.036780725;0.048333889;0.045485521,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 8,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 8 -I initial.dat -o pth_final.dat -t 3 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I8_T3
700,8,4,0.038727963,0.034771981,1.113769,0.278442,0.038727963;0.046328721;0.056167695,0.034771981;0.049841699;0.047218511,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 8,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 8 -I initial.dat -o pth_final.dat -t 4 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I8_T4
700,8,5,0.040023670,0.035711731,1.120743,0.224149,0.040023670;0.052713873;0.045606183,0.035711731;0.047293298;0.047480574,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 8,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 8 -I initial.dat -o pth_final.dat -t 5 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I8_T5
700,8,6,0.036964017,0.034920943,1.058506,0.176418,0.036964017;0.054885781;0.050687249,0.034920943;0.043535013;0.051352165,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 8,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 8 -I initial.dat -o pth_final.dat -t 6 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I8_T6
700,8,7,0.037228123,0.035395519,1.051775,0.150254,0.037228123;0.050371037;0.047104286,0.035395519;0.045278834;0.054772067,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 8,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 8 -I initial.dat -o pth_final.dat -t 7 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I8_T7
700,8,8,0.037049736,0.035142445,1.054273,0.131784,0.037049736;0.156067692;0.059924039,0.035142445;0.045180138;0.052529126,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 8,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 8 -I initial.dat -o pth_final.dat -t 8 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I8_T8
700,9,1,0.040746531,0.041460327,0.982784,0.982784,0.040746531;0.054486591;0.057214093,0.041460327;0.058895210;0.055769851,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 9,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 9 -I initial.dat -o pth_final.dat -t 1 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I9_T1
700,9,2,0.041604557,0.040772067,1.020418,0.510209,0.041604557;0.053965238;0.046818495,0.040772067;0.049333328;0.055528889,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 9,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 9 -I initial.dat -o pth_final.dat -t 2 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I9_T2
700,9,3,0.042862689,0.038323935,1.118431,0.372810,0.042862689;0.049902485;0.056816438,0.038323935;0.047265792;0.050996162,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 9,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 9 -I initial.dat -o pth_final.dat -t 3 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I9_T3
700,9,4,0.041895673,0.036876016,1.136123,0.284031,0.041895673;0.051181352;0.051278697,0.036876016;0.050746109;0.064241019,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 9,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 9 -I initial.dat -o pth_final.dat -t 4 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I9_T4
700,9,5,0.041148066,0.037325867,1.102401,0.220480,0.041148066;0.053450933;0.046968139,0.037325867;0.054668309;0.057816652,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 9,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 9 -I initial.dat -o pth_final.dat -t 5 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I9_T5
700,9,6,0.042815599,0.038393190,1.115187,0.185865,0.042815599;0.053100572;0.050425166,0.038393190;0.055988341;0.048900842,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 9,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 9 -I initial.dat -o pth_final.dat -t 6 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I9_T6
700,9,7,0.040398928,0.041091273,0.983151,0.140450,0.040398928;0.052772480;0.059218604,0.041091273;0.049139762;0.049645282,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 9,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 9 -I initial.dat -o pth_final.dat -t 7 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I9_T7
700,9,8,0.041271765,0.038286958,1.077959,0.134745,0.041271765;0.061876851;0.052490455,0.038286958;0.048648848;0.048122898,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 9,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 9 -I initial.dat -o pth_final.dat -t 8 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I9_T8
700,10,1,0.046006537,0.044141556,1.042250,1.042250,0.046006537;0.053741948;0.054435723,0.044141556;0.064546128;0.056323380,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 10,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 10 -I initial.dat -o pth_final.dat -t 1 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I10_T1
700,10,2,0.047265587,0.042984140,1.099605,0.549803,0.047265587;0.053929078;0.050986151,0.042984140;0.052748169;0.055002939,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 10,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 10 -I initial.dat -o pth_final.dat -t 2 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I10_T2
700,10,3,0.045286101,0.042372183,1.068770,0.356257,0.045286101;0.059002158;0.054284853,0.042372183;0.055247783;0.062242635,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 10,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 10 -I initial.dat -o pth_final.dat -t 3 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I10_T3
700,10,4,0.043289658,0.041989851,1.030955,0.257739,0.043289658;0.058168442;0.054660647,0.041989851;0.059391027;0.050217401,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 10,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 10 -I initial.dat -o pth_final.dat -t 4 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I10_T4
700,10,5,0.044587423,0.042592921,1.046827,0.209365,0.044587423;0.056279252;0.052992298,0.042592921;0.055235014;0.055434710,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 10,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 10 -I initial.dat -o pth_final.dat -t 5 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I10_T5
700,10,6,0.045464652,0.042062579,1.080881,0.180147,0.045464652;0.057083345;0.056554638,0.042062579;0.052785351;0.056415209,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 10,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 10 -I initial.dat -o pth_final.dat -t 6 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I10_T6
700,10,7,0.044834412,0.042573411,1.053108,0.150444,0.044834412;0.057060772;0.055572913,0.042573411;0.063317007;0.056001926,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 10,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 10 -I initial.dat -o pth_final.dat -t 7 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I10_T7
700,10,8,0.045197847,0.042233878,1.070180,0.133772,0.045197847;0.055877104;0.052891276,0.042233878;0.054825920;0.050711992,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 10,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 10 -I initial.dat -o pth_final.dat -t 8 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N700_I10_T8
800,5,1,0.035082027,0.036892360,0.950929,0.950929,0.035082027;0.045115619;0.045014802,0.036892360;0.049976949;0.049995234,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 5,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 5 -I initial.dat -o pth_final.dat -t 1 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N800_I5_T1
800,5,2,0.035459967,0.032646766,1.086171,0.543085,0.035459967;0.046702354;0.039654284,0.032646766;0.043666577;0.042291283,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 5,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 5 -I initial.dat -o pth_final.dat -t 2 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N800_I5_T2
800,5,3,0.036207165,0.032693651,1.107468,0.369156,0.036207165;0.042210691;0.042752983,0.032693651;0.040606693;0.040450410,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 5,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 5 -I initial.dat -o pth_final.dat -t 3 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N800_I5_T3
800,5,4,0.035459558,0.032187211,1.101666,0.275417,0.035459558;0.043014171;0.039101777,0.032187211;0.044961175;0.039439879,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 5,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 5 -I initial.dat -o pth_final.dat -t 4 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N800_I5_T4
